timestamp,camera,cls_name,confidence,zones,source
2025-11-27T11:28:52.228517,TeraWatchCam,zebra,0.29,,yolo
2025-11-27T11:28:52.228517,TeraWatchCam,cow,0.28,,yolo
2025-11-27T11:28:52.228517,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T11:28:52.228517,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T11:28:52.430677,TeraWatchCam,zebra,0.87,,yolo
2025-11-27T11:28:52.430677,TeraWatchCam,zebra,0.75,,yolo
2025-11-27T11:28:52.430677,TeraWatchCam,zebra,0.44,,yolo
2025-11-27T11:28:52.430677,TeraWatchCam,cow,0.37,,yolo
2025-11-27T11:28:52.430677,TeraWatchCam,cow,0.37,,yolo
2025-11-27T11:28:52.430677,TeraWatchCam,cow,0.32,,yolo
2025-11-27T11:28:52.430677,TeraWatchCam,cow,0.30,,yolo
2025-11-27T11:28:52.430677,TeraWatchCam,cow,0.28,,yolo
2025-11-27T11:28:52.634336,TeraWatchCam,zebra,0.85,,yolo
2025-11-27T11:28:52.634336,TeraWatchCam,zebra,0.64,,yolo
2025-11-27T11:28:52.634336,TeraWatchCam,zebra,0.50,,yolo
2025-11-27T11:28:52.634336,TeraWatchCam,zebra,0.47,,yolo
2025-11-27T11:28:52.634336,TeraWatchCam,zebra,0.45,,yolo
2025-11-27T11:28:52.634336,TeraWatchCam,zebra,0.31,,yolo
2025-11-27T11:28:52.839014,TeraWatchCam,zebra,0.81,,yolo
2025-11-27T11:28:52.839014,TeraWatchCam,zebra,0.67,,yolo
2025-11-27T11:28:52.839014,TeraWatchCam,zebra,0.59,,yolo
2025-11-27T11:28:52.839014,TeraWatchCam,zebra,0.48,,yolo
2025-11-27T11:28:52.839014,TeraWatchCam,zebra,0.46,,yolo
2025-11-27T11:28:52.839014,TeraWatchCam,zebra,0.33,,yolo
2025-11-27T11:28:52.839014,TeraWatchCam,zebra,0.33,,yolo
2025-11-27T11:28:52.839014,TeraWatchCam,zebra,0.31,,yolo
2025-11-27T11:28:53.045674,TeraWatchCam,zebra,0.83,,yolo
2025-11-27T11:28:53.045674,TeraWatchCam,zebra,0.59,,yolo
2025-11-27T11:28:53.045674,TeraWatchCam,zebra,0.56,,yolo
2025-11-27T11:28:53.045674,TeraWatchCam,zebra,0.55,,yolo
2025-11-27T11:28:53.045674,TeraWatchCam,zebra,0.36,,yolo
2025-11-27T11:28:53.045674,TeraWatchCam,zebra,0.35,,yolo
2025-11-27T11:28:53.045674,TeraWatchCam,zebra,0.35,,yolo
2025-11-27T11:28:53.045674,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T11:28:53.045674,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T11:28:53.248290,TeraWatchCam,zebra,0.83,,yolo
2025-11-27T11:28:53.248290,TeraWatchCam,zebra,0.72,,yolo
2025-11-27T11:28:53.248290,TeraWatchCam,cow,0.41,,yolo
2025-11-27T11:28:53.248290,TeraWatchCam,zebra,0.40,,yolo
2025-11-27T11:28:53.248290,TeraWatchCam,cow,0.39,,yolo
2025-11-27T11:28:53.248290,TeraWatchCam,cow,0.39,,yolo
2025-11-27T11:28:53.450920,TeraWatchCam,zebra,0.81,,yolo
2025-11-27T11:28:53.450920,TeraWatchCam,zebra,0.72,,yolo
2025-11-27T11:28:53.450920,TeraWatchCam,cow,0.38,,yolo
2025-11-27T11:28:53.450920,TeraWatchCam,cow,0.35,,yolo
2025-11-27T11:28:53.450920,TeraWatchCam,zebra,0.30,,yolo
2025-11-27T11:28:53.450920,TeraWatchCam,cow,0.28,,yolo
2025-11-27T11:28:53.450920,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T11:28:53.450920,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T11:28:53.657938,TeraWatchCam,zebra,0.83,,yolo
2025-11-27T11:28:53.657938,TeraWatchCam,zebra,0.74,,yolo
2025-11-27T11:28:53.657938,TeraWatchCam,cow,0.47,,yolo
2025-11-27T11:28:53.657938,TeraWatchCam,cow,0.38,,yolo
2025-11-27T11:28:53.657938,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T11:28:53.657938,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T11:28:53.657938,TeraWatchCam,cow,0.27,,yolo
2025-11-27T11:28:53.657938,TeraWatchCam,zebra,0.27,,yolo
2025-11-27T11:28:53.657938,TeraWatchCam,zebra,0.26,,yolo
2025-11-27T11:28:53.860828,TeraWatchCam,zebra,0.87,,yolo
2025-11-27T11:28:53.860828,TeraWatchCam,zebra,0.71,,yolo
2025-11-27T11:28:53.860828,TeraWatchCam,zebra,0.33,,yolo
2025-11-27T11:28:53.860828,TeraWatchCam,zebra,0.29,,yolo
2025-11-27T11:28:53.860828,TeraWatchCam,zebra,0.29,,yolo
2025-11-27T11:28:53.860828,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T11:28:53.860828,TeraWatchCam,zebra,0.28,,yolo
2025-11-27T11:28:53.860828,TeraWatchCam,cow,0.26,,yolo
2025-11-27T11:28:54.070640,TeraWatchCam,zebra,0.85,,yolo
